"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C04167V04938","Electoral Divisions","UNIT","VALUE"
"F1011C03","Females - 2022","2022","2022","2ae19629-201d-13a3-e055-000000000001","Knocknagore, Clare","Number","109"
"F1011C03","Females - 2022","2022","2022","2ae19629-201e-13a3-e055-000000000001","Kyle, Clare","Number","171"
"F1011C03","Females - 2022","2022","2022","2ae19629-2025-13a3-e055-000000000001","Lackareagh, Clare","Number","57"
"F1011C03","Females - 2022","2022","2022","2ae19629-2026-13a3-e055-000000000001","Liscannor, Clare","Number","220"
"F1011C03","Females - 2022","2022","2022","2ae19629-2030-13a3-e055-000000000001","Liscasey, Clare","Number","288"
"F1011C03","Females - 2022","2022","2022","2ae19629-2031-13a3-e055-000000000001","Lisdoonvarna, Clare","Number","736"
"F1011C03","Females - 2022","2022","2022","2ae19629-203b-13a3-e055-000000000001","Lisheen, Clare","Number","313"
"F1011C03","Females - 2022","2022","2022","2ae19629-203c-13a3-e055-000000000001","Loughea, Clare","Number","76"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa3-13a3-e055-000000000001","Lurraga, Clare","Number","168"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa4-13a3-e055-000000000001","Magherareagh, Clare","Number","149"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fad-13a3-e055-000000000001","Milltown Malbay, Clare","Number","927"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fae-13a3-e055-000000000001","Mount Elva, Clare","Number","42"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb7-13a3-e055-000000000001","Mountievers, Clare","Number","691"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fb8-13a3-e055-000000000001","Mountshannon, Clare","Number","232"
"F1011C03","Females - 2022","2022","2022","ee73a85e-7ac6-4aa6-82d2-09c321be7258","Moveen/Tullig, Clare","Number","88"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc1-13a3-e055-000000000001","Moy, Clare","Number","384"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fc2-13a3-e055-000000000001","Moyarta, Clare","Number","107"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fcd-13a3-e055-000000000001","Muckanagh, Clare","Number","179"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fce-13a3-e055-000000000001","Mullagh, Clare","Number","91"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd6-13a3-e055-000000000001","Newgrove, Clare","Number","134"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd7-13a3-e055-000000000001","Newmarket, Clare","Number","1049"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fd8-13a3-e055-000000000001","Noughaval, Clare","Number","54"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe0-13a3-e055-000000000001","O'briensbridge, Clare","Number","344"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe1-13a3-e055-000000000001","Ogonnelloe, Clare","Number","395"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fe2-13a3-e055-000000000001","Oughtmama, Clare","Number","78"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fea-13a3-e055-000000000001","Querrin, Clare","Number","106"
"F1011C03","Females - 2022","2022","2022","2ae19629-1feb-13a3-e055-000000000001","Quin, Clare","Number","769"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fec-13a3-e055-000000000001","Rahona, Clare","Number","176"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff5-13a3-e055-000000000001","Rath, Clare","Number","127"
"F1011C03","Females - 2022","2022","2022","2ae19629-1ff6-13a3-e055-000000000001","Rathborney, Clare","Number","45"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fff-13a3-e055-000000000001","Rathclooney, Clare","Number","63"
"F1011C03","Females - 2022","2022","2022","2ae19629-2000-13a3-e055-000000000001","Rinealon, Clare","Number","105"
"F1011C03","Females - 2022","2022","2022","2ae19629-2001-13a3-e055-000000000001","Rossroe, Clare","Number","365"
"F1011C03","Females - 2022","2022","2022","2ae19629-2002-13a3-e055-000000000001","Ruan, Clare","Number","406"
"F1011C03","Females - 2022","2022","2022","2ae19629-200c-13a3-e055-000000000001","Scarriff, Clare","Number","738"
"F1011C03","Females - 2022","2022","2022","2ae19629-200d-13a3-e055-000000000001","Sixmilebridge, Clare","Number","1488"
"F1011C03","Females - 2022","2022","2022","2ae19629-2014-13a3-e055-000000000001","Smithstown, Clare","Number","77"
"F1011C03","Females - 2022","2022","2022","2ae19629-2015-13a3-e055-000000000001","Spancelhill, Clare","Number","348"
"F1011C03","Females - 2022","2022","2022","2ae19629-2016-13a3-e055-000000000001","St. Martin's, Clare","Number","51"
"F1011C03","Females - 2022","2022","2022","2ae19629-2017-13a3-e055-000000000001","Templemaley, Clare","Number","639"
"F1011C03","Females - 2022","2022","2022","2ae19629-201f-13a3-e055-000000000001","Toberbreeda, Clare","Number","81"
"F1011C03","Females - 2022","2022","2022","2ae19629-2020-13a3-e055-000000000001","Tomfinlough, Clare","Number","330"
"F1011C03","Females - 2022","2022","2022","2ae19629-2027-13a3-e055-000000000001","Tulla, Clare","Number","553"
"F1011C03","Females - 2022","2022","2022","2ae19629-2032-13a3-e055-000000000001","Tullycreen, Clare","Number","81"
"F1011C03","Females - 2022","2022","2022","2ae19629-2033-13a3-e055-000000000001","Urlan, Clare","Number","536"
"F1011C03","Females - 2022","2022","2022","2ae19749-1f5b-13a3-e055-300000000001","Ballincollig, Cork City","Number","9775"
"F1011C03","Females - 2022","2022","2022","2ae19629-214b-13a3-e055-000000000001","Ballinlough A, Cork City","Number","444"
"F1011C03","Females - 2022","2022","2022","2ae19629-214c-13a3-e055-000000000001","Ballinlough B, Cork City","Number","954"
"F1011C03","Females - 2022","2022","2022","2ae19629-214d-13a3-e055-000000000001","Ballinlough C, Cork City","Number","849"
"F1011C03","Females - 2022","2022","2022","316a25a0-f7b6-4d01-b188-5efd7bd804c5","Ballygarvan/Lehenagh, Cork City","Number","2152"
"F1011C03","Females - 2022","2022","2022","2ae19629-214e-13a3-e055-000000000001","Ballyphehane A, Cork City","Number","321"
"F1011C03","Females - 2022","2022","2022","2ae19629-2157-13a3-e055-000000000001","Ballyphehane B, Cork City","Number","434"
"F1011C03","Females - 2022","2022","2022","2ae19629-2158-13a3-e055-000000000001","Bishopstown A, Cork City","Number","1217"
"F1011C03","Females - 2022","2022","2022","2ae19629-2159-13a3-e055-000000000001","Bishopstown B, Cork City","Number","979"
"F1011C03","Females - 2022","2022","2022","2ae19629-215a-13a3-e055-000000000001","Bishopstown C, Cork City","Number","2659"
"F1011C03","Females - 2022","2022","2022","2ae19629-215c-13a3-e055-000000000001","Bishopstown D, Cork City","Number","787"
"F1011C03","Females - 2022","2022","2022","2ae19629-215b-13a3-e055-000000000001","Bishopstown E, Cork City","Number","1728"
"F1011C03","Females - 2022","2022","2022","2ae19629-1efc-13a3-e055-000000000001","Bishopstown, Cork City","Number","234"
"F1011C03","Females - 2022","2022","2022","2ae19629-215d-13a3-e055-000000000001","Blackpool A, Cork City","Number","370"
"F1011C03","Females - 2022","2022","2022","2ae19629-215e-13a3-e055-000000000001","Blackpool B, Cork City","Number","1123"
"F1011C03","Females - 2022","2022","2022","2ae19789-1f5b-13a3-e055-700000000001","Blarney, Cork City","Number","2665"
"F1011C03","Females - 2022","2022","2022","2ae19629-215f-13a3-e055-000000000001","Browningstown, Cork City","Number","565"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f5b-13a3-e055-200000000001","Caherlag, Cork City","Number","2268"
"F1011C03","Females - 2022","2022","2022","591bceee-1721-4c8d-865f-1e0bd869b6ad","Carrigaline/Monkstown Rural/Douglas, Cork City","Number","11245"
"F1011C03","Females - 2022","2022","2022","2ae19849-1f5b-13a3-e055-140000000001","Carrigrohanebeg, Cork City","Number","514"
"F1011C03","Females - 2022","2022","2022","2ae19629-2160-13a3-e055-000000000001","Centre A, Cork City","Number","599"
"F1011C03","Females - 2022","2022","2022","2ae19629-2161-13a3-e055-000000000001","Centre B, Cork City","Number","1159"
"F1011C03","Females - 2022","2022","2022","2ae19629-2162-13a3-e055-000000000001","Churchfield, Cork City","Number","734"
"F1011C03","Females - 2022","2022","2022","2ae19629-2163-13a3-e055-000000000001","City Hall A, Cork City","Number","541"
"F1011C03","Females - 2022","2022","2022","2ae19629-2164-13a3-e055-000000000001","City Hall B, Cork City","Number","651"
"F1011C03","Females - 2022","2022","2022","2ae19629-2165-13a3-e055-000000000001","Commons, Cork City","Number","574"
"F1011C03","Females - 2022","2022","2022","7c85cece-22eb-4ebb-8d1f-9c0f734eaea8","Douglas/Lehenagh, Cork City","Number","3876"
"F1011C03","Females - 2022","2022","2022","2ae19629-2166-13a3-e055-000000000001","Evergreen, Cork City","Number","705"
"F1011C03","Females - 2022","2022","2022","2ae19629-2167-13a3-e055-000000000001","Fair Hill A, Cork City","Number","361"
"F1011C03","Females - 2022","2022","2022","2ae19629-2172-13a3-e055-000000000001","Fair Hill B, Cork City","Number","389"
"F1011C03","Females - 2022","2022","2022","2ae19629-2173-13a3-e055-000000000001","Fair Hill C, Cork City","Number","1730"
"F1011C03","Females - 2022","2022","2022","2ae19629-2174-13a3-e055-000000000001","Farranferris A, Cork City","Number","1011"
"F1011C03","Females - 2022","2022","2022","2ae19629-2175-13a3-e055-000000000001","Farranferris B, Cork City","Number","460"
"F1011C03","Females - 2022","2022","2022","2ae19629-2176-13a3-e055-000000000001","Farranferris C, Cork City","Number","453"
"F1011C03","Females - 2022","2022","2022","2ae19629-2178-13a3-e055-000000000001","Gillabbey A, Cork City","Number","1393"
"F1011C03","Females - 2022","2022","2022","2ae19629-2179-13a3-e055-000000000001","Gillabbey B, Cork City","Number","655"
"F1011C03","Females - 2022","2022","2022","2ae19629-217a-13a3-e055-000000000001","Gillabbey C, Cork City","Number","1223"
"F1011C03","Females - 2022","2022","2022","2ae19629-217b-13a3-e055-000000000001","Glasheen A, Cork City","Number","416"
"F1011C03","Females - 2022","2022","2022","2ae19629-217c-13a3-e055-000000000001","Glasheen B, Cork City","Number","473"
"F1011C03","Females - 2022","2022","2022","2ae19629-217d-13a3-e055-000000000001","Glasheen C, Cork City","Number","1444"
"F1011C03","Females - 2022","2022","2022","2ae19629-217e-13a3-e055-000000000001","Greenmount, Cork City","Number","1034"
"F1011C03","Females - 2022","2022","2022","2ae19629-217f-13a3-e055-000000000001","Gurranebraher A, Cork City","Number","371"
"F1011C03","Females - 2022","2022","2022","2ae19629-2180-13a3-e055-000000000001","Gurranebraher B, Cork City","Number","331"
"F1011C03","Females - 2022","2022","2022","2ae19629-2181-13a3-e055-000000000001","Gurranebraher C, Cork City","Number","547"
"F1011C03","Females - 2022","2022","2022","2ae19629-2177-13a3-e055-000000000001","Gurranebraher D, Cork City","Number","472"
"F1011C03","Females - 2022","2022","2022","2ae19629-2182-13a3-e055-000000000001","Gurranebraher E, Cork City","Number","553"
"F1011C03","Females - 2022","2022","2022","2ae19809-1f5b-13a3-e055-900000000001","Inishkenny, Cork City","Number","2457"
"F1011C03","Females - 2022","2022","2022","2ae19629-2183-13a3-e055-000000000001","Knocknaheeny, Cork City","Number","2082"
"F1011C03","Females - 2022","2022","2022","2ae19629-2184-13a3-e055-000000000001","Knockrea A, Cork City","Number","792"
"F1011C03","Females - 2022","2022","2022","2ae19629-218c-13a3-e055-000000000001","Knockrea B, Cork City","Number","602"
"F1011C03","Females - 2022","2022","2022","2ae19629-218d-13a3-e055-000000000001","Mahon A, Cork City","Number","2840"
"F1011C03","Females - 2022","2022","2022","2ae19629-218e-13a3-e055-000000000001","Mahon B, Cork City","Number","2728"
"F1011C03","Females - 2022","2022","2022","2ae19629-218f-13a3-e055-000000000001","Mahon C, Cork City","Number","1703"
"F1011C03","Females - 2022","2022","2022","2ae19629-2190-13a3-e055-000000000001","Mardyke, Cork City","Number","467"
"F1011C03","Females - 2022","2022","2022","2ae19769-1f5b-13a3-e055-500000000001","Matehy, Cork City","Number","867"
"F1011C03","Females - 2022","2022","2022","2ae19629-2191-13a3-e055-000000000001","Mayfield, Cork City","Number","1493"
"F1011C03","Females - 2022","2022","2022","2ae19629-2192-13a3-e055-000000000001","Montenotte A, Cork City","Number","879"
"F1011C03","Females - 2022","2022","2022","2ae19629-2193-13a3-e055-000000000001","Montenotte B, Cork City","Number","1304"
"F1011C03","Females - 2022","2022","2022","2ae19819-1f5b-13a3-e055-110000000001","Ovens, Cork City","Number","934"
"F1011C03","Females - 2022","2022","2022","2ae19629-2194-13a3-e055-000000000001","Pouladuff A, Cork City","Number","387"
"F1011C03","Females - 2022","2022","2022","2ae19629-2195-13a3-e055-000000000001","Pouladuff B, Cork City","Number","828"
"F1011C03","Females - 2022","2022","2022","2ae19779-1f5b-13a3-e055-600000000001","Rathcooney, Cork City","Number","4444"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f5b-13a3-e055-100000000001","Riverstown, Cork City","Number","1995"
"F1011C03","Females - 2022","2022","2022","2ae19629-2196-13a3-e055-000000000001","Shanakiel, Cork City","Number","1955"
"F1011C03","Females - 2022","2022","2022","2ae19629-2197-13a3-e055-000000000001","Shandon A, Cork City","Number","1026"
"F1011C03","Females - 2022","2022","2022","2ae19629-2198-13a3-e055-000000000001","Shandon B, Cork City","Number","680"
"F1011C03","Females - 2022","2022","2022","2ae19629-2199-13a3-e055-000000000001","South Gate A, Cork City","Number","1291"
"F1011C03","Females - 2022","2022","2022","2ae19629-219a-13a3-e055-000000000001","South Gate B, Cork City","Number","527"
"F1011C03","Females - 2022","2022","2022","6b896afd-b53d-4ebc-bd6e-0154e333b3af","St. Mary's (East), Cork City","Number","1127"
"F1011C03","Females - 2022","2022","2022","2ae19629-21cb-13a3-e055-000000000001","St. Mary's (West), Cork City","Number","2191"
"F1011C03","Females - 2022","2022","2022","2ae19629-21a6-13a3-e055-000000000001","St. Patrick's A, Cork City","Number","895"
"F1011C03","Females - 2022","2022","2022","2ae19629-21a7-13a3-e055-000000000001","St. Patrick's B, Cork City","Number","597"
"F1011C03","Females - 2022","2022","2022","2ae19629-21a8-13a3-e055-000000000001","St. Patrick's C, Cork City","Number","481"
"F1011C03","Females - 2022","2022","2022","2ae19629-21a9-13a3-e055-000000000001","Sunday's Well A, Cork City","Number","378"
"F1011C03","Females - 2022","2022","2022","2ae19629-21aa-13a3-e055-000000000001","Sunday's Well B, Cork City","Number","495"
"F1011C03","Females - 2022","2022","2022","2ae19629-21ab-13a3-e055-000000000001","The Glen A, Cork City","Number","1146"
"F1011C03","Females - 2022","2022","2022","2ae19629-21ac-13a3-e055-000000000001","The Glen B, Cork City","Number","1852"
"F1011C03","Females - 2022","2022","2022","2ae19629-21ad-13a3-e055-000000000001","The Lough, Cork City","Number","866"
"F1011C03","Females - 2022","2022","2022","2ae19629-21ae-13a3-e055-000000000001","Tivoli A, Cork City","Number","813"
"F1011C03","Females - 2022","2022","2022","2ae19629-21af-13a3-e055-000000000001","Tivoli B, Cork City","Number","1376"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b0-13a3-e055-000000000001","Togher A, Cork City","Number","1222"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b1-13a3-e055-000000000001","Togher B, Cork City","Number","359"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b2-13a3-e055-000000000001","Tramore A, Cork City","Number","394"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b3-13a3-e055-000000000001","Tramore B, Cork City","Number","531"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b4-13a3-e055-000000000001","Tramore C, Cork City","Number","1560"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b5-13a3-e055-000000000001","Turner's Cross A, Cork City","Number","381"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b6-13a3-e055-000000000001","Turner's Cross B, Cork City","Number","625"
"F1011C03","Females - 2022","2022","2022","2ae19629-21b7-13a3-e055-000000000001","Turner's Cross C, Cork City","Number","393"
"F1011C03","Females - 2022","2022","2022","2ae19629-21c0-13a3-e055-000000000001","Turner's Cross D, Cork City","Number","255"
"F1011C03","Females - 2022","2022","2022","2ae19759-1f5b-13a3-e055-400000000001","Whitechurch, Cork City","Number","612"
"F1011C03","Females - 2022","2022","2022","2ae19629-203d-13a3-e055-000000000001","Abbeymahon, Cork County","Number","357"
"F1011C03","Females - 2022","2022","2022","2ae19629-203e-13a3-e055-000000000001","Adrigole, Cork County","Number","241"
"F1011C03","Females - 2022","2022","2022","2ae19629-203f-13a3-e055-000000000001","Aghadown North, Cork County","Number","148"
"F1011C03","Females - 2022","2022","2022","2ae19629-2040-13a3-e055-000000000001","Aghadown South, Cork County","Number","307"
"F1011C03","Females - 2022","2022","2022","2ae19629-2041-13a3-e055-000000000001","Aghern, Cork County","Number","108"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f9a-13a3-e055-000000000001","Aghinagh, Cork County","Number","258"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f9b-13a3-e055-000000000001","Aglish, Cork County","Number","789"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f9c-13a3-e055-000000000001","Ahil, Cork County","Number","125"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa5-13a3-e055-000000000001","Allow, Cork County","Number","276"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa6-13a3-e055-000000000001","Ardagh, Cork County","Number","363"
"F1011C03","Females - 2022","2022","2022","2ae19629-1fa7-13a3-e055-000000000001","Ardfield, Cork County","Number","410"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f0b-13a3-e055-000000000001","Ardskeagh, Cork County","Number","242"
"F1011C03","Females - 2022","2022","2022","2ae19629-1f0c-13a3-e055-000000000001","Argideen, Cork County","Number","176"
